timestamp,grid_size,box_size,config_type,status,execution_time,iterations,converged,proton_mass,charge_radius,magnetic_moment,electric_charge,baryon_number,energy_balance,total_energy,validation_status,validation_score
2025-09-20T01:44:53.822323,48,4.0,120deg,validated,149.70805740356445,1000,False,693.9481190639609,1.1830489094311343,-0.003007929176500168,1.0000000000000002,0.9826605726772574,0.5,693.9481190639609,poor,0.3
