timestamp,grid_size,box_size,config_type,status,execution_time,iterations,converged,proton_mass,charge_radius,magnetic_moment,electric_charge,baryon_number,energy_balance,total_energy,validation_status,validation_score
2025-09-20T00:30:54.585601,32,4.0,120deg,validated,45.52575087547302,1000,False,732.5807672638373,0.7750841577585172,-0.016021936791837388,1.0,(-0.2341324533452144-0.0005408489749898736j),0.5,732.5807672638373,poor,0.35
