timestamp,grid_size,box_size,config_type,status,execution_time,iterations,converged,proton_mass,charge_radius,magnetic_moment,electric_charge,baryon_number,energy_balance,total_energy,validation_status,validation_score
2025-09-20T01:22:55.146299,32,4.0,120deg,validated,51.766934394836426,1000,False,734.4983157677275,0.7730030660108301,-0.012634904903313648,1.0,-0.9365690253708254,0.5,734.4983157677275,poor,0.35
