timestamp,grid_size,box_size,config_type,status,execution_time,iterations,converged,proton_mass,charge_radius,magnetic_moment,electric_charge,baryon_number,energy_balance,total_energy,validation_status,validation_score
2025-09-20T03:18:33.644564,48,4.0,120deg,validated,146.61860513687134,1000,False,693.1197116371486,1.182207304004971,-0.0201780968255158,1.0000000000000002,0.9827065003809999,0.5,693.1197116371486,poor,0.3
